@id,name,highway
745534452,Princess Way,tertiary
745534453,Victoria Road,primary
747347361,Oxford Street,unclassified
758923583,Picton Arcade,pedestrian
763214161,Princess Way,tertiary
763214164,Princess Way,tertiary
785839418,Llangyfelach Road,secondary
831851222,Christina Street,secondary
831851224,Alexandra Road,primary
835377825,Mansel Street,primary
835377826,Mansel Street,primary
835377827,Mansel Street,primary
835448814,Princess Way,pedestrian
837587665,The Kingsway,tertiary
837587666,The Kingsway,secondary
837587667,The Kingsway,tertiary
837587668,The Kingsway,secondary
837587669,Castle Street,secondary
837596437,Quay Parade,primary
837596438,Quay Parade,primary
837596440,Quay Parade,primary
837596445,New Cut Road,primary
837596446,New Cut Road,primary
837596447,Quay Parade,primary
837596448,New Cut Road,primary
837617204,Quay Parade,primary
837617208,Victoria Road,primary
837617210,Quay Parade,primary
842131929,Orchard Street,tertiary
842131933,Orchard Street,tertiary
842131940,The Kingsway,secondary
884200447,Park Street,pedestrian
889996862,The Kingsway,secondary
923197953,Morfa Road,tertiary
936407778,Alexandra Road,tertiary
936407779,Alexandra Road,primary
936407783,Alexandra Road,tertiary
936407784,Alexandra Road,primary
936407785,Orchard Street,tertiary
936407786,Alexandra Road,primary
936407787,New Orchard Street,primary
936407788,Alexandra Road,tertiary
936407793,Alexandra Road,primary
936407794,Clifton Hill,residential
936407797,Grove Place,secondary
936407798,Bellevue Way,secondary
936407800,The Kingsway,tertiary
936407801,The Kingsway,tertiary
936407802,The Kingsway,tertiary
936795652,Orchard Street,tertiary
1079249630,New Cut Road,primary
1083291659,Wellington Street,unclassified
1083583068,Wellington Street,unclassified
1083583069,Wellington Street,unclassified
1083583071,Wellington Street,unclassified
1083583072,Oystermouth Road,primary
1083583074,West Way,tertiary
1102860145,Convent Street,residential
1159252617,Carmarthen Road,primary
1159252618,Carmarthen Road,primary
1159252619,Carmarthen Road,primary
1159252621,Carmarthen Road,primary
1216629054,Carmarthen Road,primary
1216629055,Carmarthen Road,primary
1216629056,Carmarthen Road,primary
1216629057,Carmarthen Road,primary
1216629059,West Way,tertiary
1217914837,Oystermouth Road,tertiary_link
1233081858,North Hill Road,residential
1233443972,Grove Place,secondary
1235921272,Bond Street,residential
1235921273,Rodney Street,residential
1290142651,Castle Bailey Street,pedestrian
1290772727,Albert Row,unclassified
1327110230,The Kingsway,tertiary
1327110231,The Kingsway,tertiary
1396066910,Dunvant Place,unclassified
1417915416,Quay Parade,primary
1417915417,Quay Parade,primary
1417915423,Parc Tawe Link Road,tertiary
1417915424,Parc Tawe Link Road,tertiary
1417915425,New Cut Road,primary
1417916331,Parc Tawe Link Road,tertiary
1417916332,Parc Tawe Link Road,tertiary
1417916333,Parc Tawe Link Road,tertiary
1417916338,Parc Tawe Link Road,tertiary
1417916339,Parc Tawe Link Road,tertiary
1417916340,Parc Tawe Link Road,tertiary
1446806892,Oystermouth Road,primary
1467844625,Hanover Street,residential
