@id,name,highway
687214989,Phoenix Way,tertiary
687214993,Phoenix Way,tertiary
687214996,Phoenix Way,tertiary
687214998,Phoenix Way,tertiary
687215001,Phoenix Way,tertiary
687215004,Phoenix Way,tertiary
687215007,Phoenix Way,tertiary
687215010,Phoenix Way,tertiary
687215012,Phoenix Way,tertiary
687215013,Phoenix Way,tertiary
687215014,Phoenix Way,tertiary
687215015,Phoenix Way,tertiary
687217848,Bran Close,unclassified
687217850,Bran Close,unclassified
687220869,Nantyffin Road South,unclassified
697829068,Valley Way,tertiary
697829069,Valley Way,tertiary
779052203,Frederick Place,residential
779052204,Bethel Road,tertiary
857268932,Greenfield Close,residential
866670796,Samlet Road,primary
923197984,Fendrod Way,tertiary
923197985,Fendrod Way,tertiary
1040247880,Lon Brynawel,residential
1218907297,Walters Road Roundabout,secondary
1218907298,Walters Road Roundabout,secondary
1218907299,Walters Road Roundabout,secondary
1225781282,Lon Brynawel,residential
1225781283,Lon Brynawel,residential
1225781284,Lon Brynawel,residential
1225781285,Lon Brynawel,residential
1225781286,Bryn Teg,residential
1225781287,Bryn Teg,residential
1225781288,Bryn Teg,residential
1225781289,Bryn Teg,residential
1253601392,Walters Road,tertiary
1370730230,Gwernllwynchwyth Road,residential
1370730231,Gwernllwynchwyth Road,residential
1375378190,Station Road,residential
1375378191,Station Road,residential
1383287181,Nantyffin Road South,unclassified
1414157192,Nantyffin Road,primary
1414157195,Nantyffin Road South,unclassified
1414312007,Samlet Road,primary
1414312008,Samlet Road,primary
1414312012,Samlet Road,primary
1414312017,Frederick Place,residential
1414312018,Frederick Place,residential
1414312019,Frederick Place,residential
1414312020,Bethel Road,tertiary
