@id,name,highway
23339134,Orchid Court,residential
23339143,Ffordd Draenen Ddu,residential
23339172,Challacombe Place,residential
23339174,Dunster Close,residential
23351958,Heol y Garreg Wen,residential
23351965,Oaktree Close,residential
23351974,Maes yr Eos,residential
23769794,Mumbles Road,primary
23769796,Mumbles Road,primary
24401679,Bryncerdin Road,residential
24477017,Bethany Lane,residential
24477024,Palmyra Court,residential
24580294,Waverley Drive,residential
24580296,Glenville Road,residential
24580297,Waverley Drive,residential
24580298,Waverley Drive,residential
24580304,Glengower Close,residential
24580305,Trinity Close,residential
24580307,Helwick Close,residential
24580311,Waverley Drive,residential
24580314,Oystermouth Court,residential
24580315,Oystermouth Court,residential
24713312,New Well Lane,tertiary
24713339,Newton Road,unclassified
24713355,Newton Villas,residential
24713358,Brooklyn Terrace,residential
24824079,Coltshill Drive,residential
24931711,Briarwood Gardens,residential
24931718,Millands Close,residential
24931720,Millands Close,residential
25049757,The Grove,residential
25151294,Mumbles Road,secondary
25525732,Langcliff Park,residential
25525829,Rosser's Field,residential
26746741,Wimblewood Close,residential
26746744,Wimblewood Close,residential
26746745,Warwick Place,residential
26771518,Owls Lodge Lane,residential
26771600,West Cross Lane,tertiary
26771601,West Cross Lane,tertiary
26774820,Grange Crescent,residential
28521394,West Cross Lane,tertiary
28598971,Clovelly Place,residential
28599003,West Cross Lane,tertiary
28628933,Summerland Lane,residential
28628934,Summerland Lane,residential
30417443,Newton Road,secondary
31282308,Chestnut Avenue,tertiary
32007187,Castle Street,residential
33815119,Mill Gardens,residential
33815128,Mill Gardens,residential
33815131,Mill Gardens,residential
34306732,Beaufort Close,residential
34307056,Channel View,residential
34307344,William Gammon Drive,residential
39626162,Moorside Road,residential
40933973,Melcorn Drive,residential
40933974,Croftfield Crescent,residential
42401181,Heneage Drive,residential
43989962,West Cross Lane,tertiary
43989963,West Cross Lane,tertiary
43989964,West Cross Lane,tertiary
43989965,West Cross Avenue,residential
43989966,Mumbles Road,primary
43989967,Mulberry Avenue,residential
43989968,West Cross Lane,residential
43989969,Moorside Road,residential
43989970,Fairwood Road,tertiary
43989971,Mumbles Road,primary
43989972,Fairwood Road,tertiary
43989973,Fairwood Road,tertiary
44035218,Fairwood Road,tertiary
44139874,Higher Lane,tertiary
44139875,Higher Lane,tertiary
44139876,Cambridge Road,residential
44139877,Worcester Road,residential
44139878,Langland Road,secondary
44139879,Queen's Road,residential
44139881,Mumbles Road,secondary
44140508,Slade Road,residential
44140509,Highmead Avenue,residential
44140510,Highpool Lane,residential
44140511,Murton Lane,residential
44140512,Caswell Road,secondary
44140514,Newton Road,tertiary
44140515,Langland Road,secondary
44140516,Higher Lane,tertiary
44140673,Langland Road,secondary
