@id,name,highway
123570686,Brynmill Lane,tertiary
123570687,Brynmill Lane,tertiary
123570688,Brynmill Lane,tertiary
123570691,Mumbles Road,primary
123699310,Cockett Road,primary
130146087,Mandinam Park,residential
136229570,Sketty Park Road,primary
136229571,Sketty Park Road,primary
136229641,Dillwyn Road,primary
136229642,Dillwyn Road,primary
136229740,Gower Road,primary
137611768,Derwen Fawr Road,secondary
160119663,Y Deri,residential
201105322,Dillwyn Road,primary
201105323,Dillwyn Road,primary
201105324,Eversley Road,residential
201105325,Eversley Road,residential
201105326,Vivian Road,primary
201105327,Vivian Road,primary
216537136,Clyne Court,residential
225472828,Birch Tree Close,residential
245506151,Mumbles Road,primary
314564356,Clyne Valley Lane,living_street
363743698,Sketty Park Road,primary
393272815,Coedfan,residential
393280364,Glynderwen Close,residential
447978411,Ocean View Close,residential
447978412,Royal Oak Road,residential
449697912,Gwerneinon Road,residential
449697913,High View Gardens,residential
463440812,Mumbles Road,primary
503336490,Howells' Reach,residential
679020121,Bryn Derwen,residential
679020122,Bryn Derwen,residential
679020123,Bryn Derwen,residential
724404439,Pant-yr-Odyn,residential
724406308,Pant-yr-Odyn,residential
724463676,Bay View Court,residential
724464099,Awel Y Mor,residential
724464100,Awel Y Mor,residential
731903130,Bryn Derwen,unclassified
731903131,Bryn Derwen,unclassified
731906837,Bay View Court,residential
732437959,Bryn Derwyen,unclassified
732437961,Cefn Helyg,unclassified
732437962,Bryn Derwen,residential
733654971,Hendre Owain,residential
737378771,The Quad,pedestrian
835458074,Sketty Park Road,primary
835458078,Gower Road,primary
835458085,De La Beche Road,tertiary
835458086,De La Beche Road,tertiary
835458087,Gower Road,primary
835458088,Gower Road,primary
835458089,Gower Road,primary
835458090,Gower Road,primary
835458091,Gower Road,primary
835871356,Sketty Lane,primary
835871359,Sketty Park Road,tertiary
835871360,Sketty Park Road,tertiary
835871361,Sketty Park Drive,tertiary
835871362,Sketty Park Road,primary
835871365,Sketty Lane,primary
835871366,Sketty Lane,primary
835871367,Derwen Fawr Road,secondary
835871372,Derwen Fawr Road,secondary
835871373,Derwen Fawr Road,secondary
835871374,Rhyd Y Defaid Drive,residential
835871375,Rhyd Y Defaid Drive,residential
836332232,Sketty Lane,primary
836332233,Sketty Lane,primary
836332234,Sketty Lane,primary
836332235,Sketty Lane,primary
836897979,Sketty Park Drive,tertiary
836897980,Sketty Park Drive,tertiary
837106283,Maes Y Gruffydd Road,residential
837372098,Poplar Close,unclassified
837373478,Poplar Close,unclassified
839595730,Sketty Lane,primary
839599265,Mumbles Road,primary_link
839599266,Mumbles Road,primary
839599267,Mumbles Road,primary
839599270,Mumbles Road,primary
839599271,Mumbles Road,primary
839599272,Sketty Lane,primary
839599274,Sketty Lane,primary
839614189,Saunders Way,residential
839614190,Saunders Way,residential
839614191,Ynys Newydd Road,residential
839614210,Derwen Fawr Road,secondary
839614211,Derwen Fawr Road,secondary
839623116,Heather Crescent,residential
839623117,Parkway,tertiary
839623120,Aneurin Way,residential
842345992,Huntingdon Way,unclassified
843913849,Awel Y Mor,residential
871842219,Parkway,tertiary
880643988,Hollybush Drive,unclassified
884826547,Gower Road,primary
920069611,Gower Road,primary
920069613,Glan yr Afon Gardens,residential
920069614,Glan yr Afon Gardens,residential
920216668,Gower Road,primary
920216669,Jasmine Close,residential
920233630,Hendrefoilan Drive,residential
946858461,Howells' Reach,residential
964899710,Penyrheol Close,residential
1047710927,Derwen Fawr Road,secondary
1047710928,Mumbles Road,primary
1047710929,Mumbles Road,primary
1047710938,Cwm Farm Lane,unclassified
1050520413,Golwg Hafren,residential
1080369500,Sketty Lane,primary
1080957010,Derwen Fawr Road,secondary
1090377066,Tycoch Road,tertiary
1132217677,Mumbles Road,primary
1132217681,Mumbles Road,primary
1133759229,Mumbles Road,primary
1133760573,Mumbles Road,primary
1189369873,Awel Y Mor,residential
1189369874,Awel Y Mor,residential
1218905647,Mumbles Road,primary
1230102672,Furzeland Drive,residential
1230102673,Furzeland Drive,residential
1230102687,Whitethorne Place,residential
1232671240,Sketty Park Drive,tertiary
1236712271,Tycoch Road,tertiary
1236712272,Tycoch Road,tertiary
1236712273,Tycoch Road,tertiary
1236712274,Tycoch Road,tertiary
1236712275,Tycoch Road,tertiary
1236712276,Tycoch Road,tertiary
1236712277,Tycoch Road,tertiary
1236712278,Tycoch Road,tertiary
1236712279,Tycoch Road,tertiary
1236712280,Llwyn Mawr Close,residential
1236712281,Llwyn Mawr Close,residential
1236712282,Llwyn Mawr Close,residential
1249253711,Languages Corridor,corridor
1249255847,Lower Science Corridor,corridor
1249255848,Lower DT Corridor,corridor
1249257696,English Corridor,corridor
1252290174,Mumbles Road,primary
1252290175,Sketty Lane,primary
1252290176,Mumbles Road,primary
1253252077,Cockett Road,primary
1253255775,Townhill Road,tertiary
1253255777,Vivian Road,primary_link
1253261882,Gower Road,primary
1281216086,The Bryn,residential
1409615404,Coed Celyn Road,residential
1459628112,Sketty Avenue,residential
1492739580,Sylvan Way,residential
