@id,name,highway
157175206,Graig Road,residential
157175207,Graig Road,residential
160119614,Clase Road,primary
160119615,Clase Road,primary
160119617,Clase Road,primary
160119619,Clase Road,primary
170222305,Caemawr Road,tertiary
170629276,Graig Road,residential
176488080,Caemawr Road,tertiary
176967930,Clydach Road,secondary
176968949,Cwmrhydyceirw Road,tertiary
176968950,Cwmrhydyceirw Road,tertiary
177070656,Ffordd Cwm Tawe,primary
184905265,Heol Maes Eglwys,tertiary
184905268,Heol Maes Eglwys,tertiary
184905269,Heol Maes Eglwys,tertiary
185079857,Beaufort Road,unclassified
185171124,Clydach Road,secondary
185171125,Clydach Road,secondary
185171126,Clyndu Street,tertiary
185171127,Cwm Arian,residential
185171128,Heol Gwernen,residential
185171129,Heol Gwernen,residential
185171130,Heol Gwernen,residential
185171131,Morfydd Street,residential
185171132,Morfydd Street,residential
185171133,Neath Road,secondary
185171134,Neath Road,secondary
185171135,Pentremalwed Road,residential
185171136,Sway Road,secondary
185171138,Trewyddfa Road,residential
194817314,Pant Lasau Road,tertiary
194817316,Rhydypandy Road,unclassified
240941165,Clos Aaron,residential
241598401,Maes yr Onnen,residential
241598408,Market Street,residential
241598410,Parc Avenue,residential
411021749,Clase Road,primary
740890595,Beaufort Road,unclassified
745421457,Ynysforgan Roundabout,primary
745421458,Ynysforgan Roundabout,primary
745421459,Ynysforgan Roundabout,primary
805155344,Coed Cae Bach,residential
878207024,Crown Street,residential
895155356,Slate Street,residential
904305566,Spion Kop Road,residential
923197999,Wychtree Street,residential
923198002,Beaufort Road,unclassified
923198003,Beaufort Road,unclassified
923198006,Neath Road,secondary
923198007,Neath Road,secondary
989022225,Ffordd Cwm Tawe,primary
989022230,Ffordd Cwm Tawe,primary
1019444421,Clydach Road,secondary
1019444430,Ynysforgan Roundabout,primary
1019444431,Ynysforgan Roundabout,primary
1019444432,Ynysforgan Roundabout,primary
1019444433,Ynysforgan Roundabout,primary
1019444434,Ynysforgan Roundabout,primary
1019444435,Ffordd Cwm Tawe,primary
1019444436,Ffordd Cwm Tawe,primary
1041062391,Waun Fawr,residential
1086525466,Mynydd Gelli Wastad Road,unclassified
1086525478,Western Road,unclassified
1087022508,Ffordd Cwm Tawe,primary
1087026331,Sway Road,secondary
1087029788,Llanllienwen Road,unclassified
1087029790,Cwmrhydyceirw Road,tertiary
1087029791,Maes-y-Gwernen Road,residential
1087030845,Rhodfa Fadog,residential
1185836621,Sway Road,secondary
1218905633,Heol Maes Eglwys,tertiary
1218905634,Heol Maes Eglwys,tertiary
